State of Oregon Department of Environmental Quality,,,,,,,,,,
"Underground Storage Tank Facility List as of July 1, 2024",,,,,,,,,,
"Sorted by Zip Code, then by Facility Name",,,,,,,,,,
ID,FACILITY NAME,ADDRESS,CITY,ZIP,PHONE ,PERMITTEE,"#
ALL
Tank","#
ACTIVETANK","#
DECOMM
Tank","#
PERMITTank"
1360,JACKSON STORE #514,2355 NW TOWN CENTER DR,BEAVERTON,97006,(208) 955-6282,Andrew Marvin,7,3,4,3
1281,K MART #4455,3955 SW MURRAY BLVD,BEAVERTON,97006,(503)643-6565,"R.R. ADAMS, MANAGER",1,,1,
1849,M & M AUTOMOTIVE,20865 SW TUALATIN VALLEY HWY,ALOHA,97006,(503)642-1622,"ROY HEMPHILL, OWNER",1,,1,
1962,MAINTENANCE CENTER,2180 SW 170TH AVE,BEAVERTON,97006,(503)649-0326,"BILL IVIE, SUPERVISOR OF MAINTENANCE",3,,3,
10229,OAK HILLS MAINTENANCE,2085 NW 153RD AVE,BEAVERTON,97006,(503)645-1776,"MARK WATSON, MAINTENANCE SUPERVISOR",2,,2,
3705,ODOT,185TH & TUALATIN VALLEY HWY - NE CORNER,ALOHA,97006,(503) 397-2800,"WANDA WATTERS, LESSEE",5,,5,
5802,OR REGIONAL PRIMATE RESEARCH CENTER,505 NW 185TH AVE,BEAVERTON,97006,503 348-9329,Keri Bishop,3,1,2,1
11745,PACWEST ENERGY LLC - DBA JACKSONS FOOD S,1220 NW WATERHOUSE AVE,BEAVERTON,97006,(208) 955-6282,Andrew Marvin,3,3,,3
7547,PANOCO INC #62,18135 SW TUALATIN VALLEY HWY,ALOHA,97006,(503)649-4380,"ROBERT PECK, DEALER",3,,3,
1492,PANZER NURSERY INC,17980 W BASELINE RD,BEAVERTON,97006,(503)645-1185,"BRAD BLOES, SYSTEM MANAGER",1,,1,
2123,PARR LUMBER COMPANY - SHOP,205 SW 185TH AVE,ALOHA,97006,(503)645-1188 EX520,"RICHARD J SCHNELL, FLEET MANAGER",3,,3,
11990,PLAID PANTRY #206,20375 SW BASELINE,ALOHA,97006,(503) 358-6123,Jonathan Polonsky,3,3,,3
10883,RESER'S FINE FOODS INC,15570 SW Jenkins Rd.,BEAVERTON,97006,(503)526-5780,LINDA STOCK,1,1,,1
6618,SETNIKER'S ALOHA SHELL,17030 SW BASELINE RD,BEAVERTON,97006,(503) 645-0833,"ELMER R. SETNIKER, OWNER",4,,4,
10961,SITE #371- EVERGREEN PLACE,17911 NW EVERGREEN PARKWAY,BEAVERTON,97006,(503) 846-3491,Gregg Weiman,1,1,,1
9703,ST MARY'S HOME FOR BOYS,16535 SW TUALATIN VALLEY HWY,BEAVERTON,97006,(503) 649-5651,MICHAEL COLE,1,,1,
6903,TRI-MET MERLO GARAGE,16130 SW MERLO RD,BEAVERTON,97006,(503) 962-2474,Phil Winters,19,5,14,5
2954,TUALATIN HILLS PARK & RECREATION DIST,15707 SW WALKER RD,BEAVERTON,97006,(503)645-3539,"RICHARD MEINZ, COORDINATOR",4,,4,
1642,TUALATIN VALLEY WATER DISTRICT,1850 SW 170TH AVE,BEAVERTON,97006,(503) 642-1511,"TONY VANDEHEY, MAINTENANCE",3,,3,
964,UNOCAL 4126,18520 SW TUALATIN VALLEY HWY,ALOHA,97006,(503)NONE,DEALER,5,,5,
11719,WALKER CHEVRON,18335 NW WALKER RD,BEAVERTON,97006,(503) 781-6932,Lisa Creswell,2,2,,2
12159,WALKER ROAD CHEVRON,14975 SW WALKER RD,BEAVERTON,97006,503-546-3535,Ronald Cain,3,2,1,2
10477,WEST BEAVERTON SANITARY SERVICE,16895 NW WALKER RD,BEAVERTON,97006,(503) 645-2140,"DAVID TONGES, OPERATION MANAGER",3,,3,
8596,ALOHA CHEVRON #2,17095 SW TUALATIN VALLEY HWY,ALOHA,97007,(503) 539-4944,Mike Ferren,3,3,,3
6782,ALOHA GARBAGE COMPANY INC,3755 SW 205TH,ALOHA,97007,(503)649-6727,"GARY MILLER, PRESIDENT",4,,4,
1963,ALOHA HIGH SCHOOL,18550 SW KINNAMAN ROAD,BEAVERTON,97007,(503)649-0331,"BEVERLY GLADDER, PRINCIPAL",1,,1,
97,ALOHA WELDING INC,18390 SW SHAW,ALOHA,97007,(503)649-2220,"GARY BELLINGER, PRESIDENT",1,,1,
2502,BAKER ROCK CRUSHING CO,21880 SW FARMINGTON RD,BEAVERTON,97007,(503) 642-2531,"PHILIP CARLSON, SAFETY DIRECTOR",3,,3,
9586,BONES CONSTRUCTION,3508 SW 209TH AVE,ALOHA,97007,(503) 649-5682,Gary Bones,3,,3,
8641,CLARKE'S DISCOUNT,19530 SW SHAW,ALOHA,97007,(503)649-7755,"PETER PEREZ, SERVICE MANAGER",1,,1,
5741,"COBB CRUSHED ROCK, INC.",21305 SW KOEHLER RD,BEAVERTON,97007,(503)649-5661,"JOHN MCCALLUM, MANAGER",6,,6,
3093,"COOK, THOMAS D",17020 SW FARMINGTON RD,BEAVERTON,97007,(503) 649-9928,"THOMAS D. COOK, OWNER",3,,3,
10657,DON'S GARBAGE SERVICE,20255 SW BLANTON,BEAVERTON,97007,(503) 642-1888,DON HAMBURG,4,,4,
10178,"EVENHUS, STANLEY",15535 SW DIVISION,BEAVERTON,97007,(503)644-7323,"STANLEY EVENHOS, OWNER",1,,1,
1565,FRANK ELECTRIC INC,3430 SW 209TH,BEAVERTON,97007,(503) 649-3616,"JOHN FRANK, PRESIDENT",2,,2,
4190,H & R UTILITY CONTRACTORS INC,20205 SW BLANTON ST,ALOHA,97007,(503)649-0113,"RONALD D RICHARDSON, PRESIDENT",2,,2,
11111,HARRIS ENTERPRISES INC,18485 SW TUALATIN VALLEY HWY,ALOHA,97007,(503)222-4201,"RICHARD HARRIS, PRESIDENT",1,,1,
7171,INTEL CORPORATION,3585 SW 198TH AVE,ALOHA,97007,(503)681-4252,"BONNIE GARIEPY, FACILITIES ENGINEER",2,,2,
1348,JACKSON ENERGY #5006,17395 SW FARMINGTON RD,ALOHA,97007,(208) 955-6282,Andrew Marvin,10,4,6,4
2632,K & G CONSTRUCTION COMPANY,3470 SW 209TH AVE,ALOHA,97007,(503)642-2546,,3,,3,
2684,LEONARD BERNHARDT LANDSCAPING,7340 SW MILLER HILL RD,BEAVERTON,97007,(503)649-3535,"LEONARD BERNHARDT, OWNER/PRESIDENT",2,,2,
304,MANOR HOMES,18950 SW SHAW ST,ALOHA,97007,(503) 649-5615,"WAYNE HEUKELMAN, PRESIDENT",4,,4,
8676,MARYVILLE NURSING HOME,14645 SW FARMINGTON RD,BEAVERTON,97007,(503) 718-5308,Vilmos,2,1,1,1
5188,MCCALL-BEAVERTON,13355 SW FARMINGTON RD,BEAVERTON,97007,(503),(TANK LOCATION NOT OCCUPPIED),2,,2,
381,MORSE BROS INC - PROGRESS,14515 SW SCHOLLS FERRY RD,BEAVERTON,97007,(503)649-7526,"PETER MORSE, PRESIDENT",3,,3,
12538,MOUNTAINSIDE HIGH SCHOOL,12500 SW 175TH AVE,BEAVERTON,97007,(503) 356-4436,Kathryn Ewing (trained operator),1,1,,1
11996,MURRAY HILLS CHEVRON,14850 SW MURRAY SCHOLLS DR,BEAVERTON,97007,(925) 766-6939,Gerardo Acuna,2,2,,2
2841,"NORTH, WESLEY G.",17120 SW SHAW,ALOHA,97007,(503)649-9471,"WESLEY G. NORTH, OWNER",4,,4,
7315,PONDEROSA PROVISIONERS INC,19150 SW SHAW RD,ALOHA,97007,(503) 649-5693,"GERALD E BURCH, PRESIDENT",1,,1,
12588,RELIABLE TRANSMISSION,3695 SW 185TH AVE,ALOHA,97007,(503) 320-8122,DENA BINDEWALD,1,,1,
12215,SAFEWAY FUELING STATION #2631,14679 SW TEAL BLVD,BEAVERTON,97007,503-704-2683,Shawn Carter Elton,3,3,,3
11078,SEXTON MOUNTAIN RESERVOIR,9000 SW MURRAY BLVD,BEAVERTON,97007,(503)526-2222,DAVID WINSHIP,3,,3,
9637,"SILVIS, ROBERT",4070 SW 209TH,ALOHA,97007,(503) 649-4053,,1,,1,
9617,ST MARY OF THE VALLEY\,4440 SW 148TH AVE,BEAVERTON,97007,(503) 644-9181,SISTER LAWDEAN LAMBERGER,1,,1,
1876,TRUCK DIESEL COMPANY,3510B SW 209TH,ALOHA,97007,(503)649-4122,"LYNN WILLIAMS, PRESIDENT",1,,1,
9975,"TUALATIN VALLEY WORKSHOP, INC.",20303 SW BLANTON,ALOHA,97007,(503) 649-8571,"DARVIN PIERCE, EXEC DIRECTOR",2,,2,
8122,WASHINGTON COUNTY FIRE STATION 252,20665 SW BLANTON ST,ALOHA,97007,(503)649-8577,"GARY WELLS, DIRECTOR OF SUPPORT SERVICES",3,,3,
8118,WASHINGTON COUNTY FIRE STATION 257,9940 SW 175TH AVE,ALOHA,97007,(503)649-8577,"GARY WELLS, DIRECTOR OF SUPPORT SERVICES",2,,2,
885,WESTERN SERVICE CENTER,14655 SW SCHOLLS FERRY RD,BEAVERTON,97007,(503)643-5454,"STEVE HAWKE, MANAGER",7,,7,
4735,WESTWAY INDUSTRIAL PARK,3516 SW 209TH,ALOHA,97007,(503)649-7533,,7,,7,
5664,ZIPLY ALOHA CENTRAL OFFICE 5340,19555 SW KINNAMAN RD,ALOHA,97007,(206) 947-7581,Lee Varnam,3,1,2,1
12609,BEAVERTON POLICE DEPARTMENT,6125 SW HALL BLVD,BEAVERTON,97008,(503) 526-2433,TRAVIS TAYLOR,1,1,,1
10556,BELL BUILDING,6800 SW 105TH AVE,BEAVERTON,97008,(503)275-6320,DAVID HAMMES,1,,1,
1313,BROCKMAN FIRE SUB-STATION,13900 SW BROCKMAN RD,BEAVERTON,97008,(503)644-2191,JOHN ATKINS JR,1,,1,
8991,CHADWICK COMPANY,6770 SW 111TH AVE,BEAVERTON,97008,(503) 226-7255,"EDWARD CHADWICK, OWNER",1,,1,
1373,CITY OF BEAVERTON,6055 SW HALL BLVD,BEAVERTON,97008,(503) 526-2289,Eric Oathes,5,,5,
4065,FRITO-LAY SNACK FOOD PLANT,6220 SW 112TH AVE,BEAVERTON,97008,(503) 643-4711,"CARL MARCINKOWSKI, PLANT SERVICES MGR.",1,,1,
10467,"HOAGLIN, BARRY",6175 SW 112TH AVE,BEAVERTON,97008,(503) 359-0427,,1,,1,
8223,PANOCO INC #59,8715 SW HALL BLVD,BEAVERTON,97008,(503)646-5723,"DWIGHT ESTBY, DEALER",5,,5,
8976,"PORTLAND MGPC, INC.",9405 SW CASCADE AVE,BEAVERTON,97008,(503) 641-0772,"KEVIN O'CONNELL, PRESIDENT",1,,1,
1341,PROGRESS CHEVRON,8710 SW HALL BLVD,BEAVERTON,97008,(503) 539-4944,Mike Ferren,15,5,10,5
5568,PULL-IT CORPORATION,6920 SW 111TH AVE,BEAVERTON,97008,(503) 644-1861,"JERRY CROOK EXCAVATION, OWNER",4,,4,
1182,SCHOLLS FERRY CHEVRON,6655 SW SCHOLLS FERRY RD,BEAVERTON,97008,(503)  539-4944,MikeBacon,9,3,6,3
11803,SORRENTO PUMP STATION,13520 SW HANSON ROAD,BEAVERTON,97008,(503)526-2220,DAVID WINSHIP,1,,1,
10597,VIEW-MASTER IDEAL GROUP INC,8585 SW HALL BLVD,BEAVERTON,97008,(503)644-1181,JOHN EYLER,3,,3,
2880,WESTCO PRODUCTS,6555 SW 111TH AVE,BEAVERTON,97008,(503)643-9401,"FRED G. MEYER, MANAGER",2,,2,
4858,WILSONVILLE CONCRETE PRODUCT,6700 SW 110TH AVE,BEAVERTON,97008,(503)682-2525,"BOB BEKO, OFFICE",1,,1,
5492,"WING-LYNCH, INC.",6605 SW 111TH AVE,BEAVERTON,97008,(503)643-5567,"M.D. LYNCH, PARTNER",2,,2,
6492,AT&T - BORING MW,10300 SW TOWER DR,BORING,97009,(503)295-6076,"DONALD PAGE, SUPERVISOR",1,,1,
9916,BABA DALIP LLC,24802 SE Highway 224,Boring,97009,(503) 637-3069,Sukhjit Toor,7,3,3,3
9884,"BIG VALLEY WOODS, LLC",32700 SE LEEWOOD,BORING,97009,(503) 668-4443,STEVEN WISE,4,,4,
1168,BORING CHEVRON,31250 SE COMPTON RD,BORING,97009,(503) 997-9033,Nasir Javaid,12,4,8,4
4079,BORING FIRE PROTECTION DIST. NO. 59,28655 SE HWY 212,BORING,97009,(503)777-2050,"MATT SHIELDS, FIRE CHIEF",3,,3,
12237,BORING PETROLEUM,28320 SE HIGHWAY 212,BORING,97009,503 519 5488,David Wallingford,4,4,,4
9739,BORING SHELL,27960 SE HWY 212,BORING,97009,(503) 663-0383,"JAMES D VALBERG, PRESIDENT",7,3,4,3
4208,BORING UPPER GRADE SCHOOL,27801 SE DEE ST,BORING,97009,(503)663-3531,"GERALD PRICKETT, PRINCIPAL",1,,1,
11056,"BRINSFIELD, JAMES",10037 SE 172ND AVE,BORING,97009,(503)658-7072,"JAMES BRINSFIELD, OWNER",4,,4,
6695,CHAMBERS MOTOR CO,30357 SE HWY 212,BORING,97009,(503) 663-3211,"JOHN CHAMBERS, BUYER",1,,1,
5707,CLACKAMAS COUNTY D.T.D.,19009 SE BARTON PARK RD,BORING,97009,(503)655-8521,"RAYMOND S. GITT, EQUIPMENT SUPT.",1,,1,
3655,COTTRELL SCHOOL DIST. #107,36225 SE PROCTOR RD,BORING,97009,(503)668-5521,"KATHLEEN HIEB, SUPERINTENDENT",1,,1,
6198,COUNTRYSIDE MARKET AND DELI,13230 SE ORIENT DR.,BORING,97009,(503) 663-2952,JOHN GRAHAM AND GARY A TROUTNER,8,,8,
11574,DAMASCUS 76,20275 SE HIGHWAY 212,BORING,97009,(503) 789-6873,John Wright,3,3,,3
5355,DAMASCUS UNION SCHOOL DISTRICT #26,14151 SE 242ND AVE,BORING,97009,(503)658-3171,"MICHAEL BYRD, MAINTENANCE SUPERVISOR",2,,1,
5536,DAMASCUS WATER DISTRICT,19750 SE DAMASCUS LANE,BORING,97009,(503)658-5585,"DENNY KLINGBILE, SUPERINTENDENT",1,,1,
6776,"ELITE, INC.",25701 SE HWY 224,BORING,97009,(503) 637-3011,"LEROY T. FORMAN, PRESIDENT",4,,4,
5607,HARRIS STUD MILL,27975 SE SPRING ST,BORING,97009,(503) 663-3113,"BUD QUALHEIM, MANAGER",3,,3,
9914,"HELFRICH, STEVE",8510 SE REVENUE RD,BORING,97009,(503)663-2406,"STEVE HELFRICH, OWNER",1,,,
2319,HOOD VIEW JR. ACADEMY,26505 SE KELSO RD,BORING,97009,(503)663-4568,"HOOD VIEW JR. ACADEMY, PRINCIPAL",2,,2,
9852,HOODVIEW VENDING,29821 SE HALEY,BORING,97009,(503) 663-4720,WALTER ANDERSON,1,,1,
2121,J. FRANK SCHMIDT & SON COMPANY,9500 SE 327TH AVE,BORING,97009,(503)663-4128,"NORBERT KINEN, SECRETARY",1,,1,
9841,"KUMHO USA, INC",19751 SE HWY 212,BORING,97009,(503) 658-2125,RICHARD JENNINGS,3,,3,
3138,"MICHAELS PRECAST CONCRETE, LLC",35175 SE HWY 211,BORING,97009,(503) 668-4073,ROY J. MICHAEL,1,,,1
9154,MT VIEW PUBLIC GOLF COURSE,27195 SE KELSO RD,BORING,97009,(503) 663-3686,"RICHARD MALPASS, SUPERINTENDENT",1,,1,
3561,"NAPPE & SON NURSERY, INC.",9140 SE ORIENT DR,BORING,97009,(503)663-4191,"CURTIS NAPPE, VICE PRESIDENT",1,,1,
9874,NIKOLA'S KELSO STORE,14480 SE ORIENT DR,BORING,97009,(503) 668-7731,"NIKOLA & BARBARA DRAGICEVIC, OWNERS",2,,2,
9034,NORTHWEST TRACTOR PARTS & EQUIPMENT,26180 SE HWY 212,BORING,97009,(503) 658-5545,"MARVIN WILKINSON, OWNER",1,,1,
1073,OR STATE HWY 1-2C SANDY,34250 SE HIGHWAY 26,BORING,97009,(503)668-6715,"HULT MOORE, ASSISTANT FOREMAN",4,,4,
9450,OSBORN-DAVIS,SE 82ND,BORING,97009,(503)663-1012,"DONALD OSBURN, OWNER",4,,4,
1485,"RITTER, PAUL A.",11060 SE MCCREARY LANE,BORING,97009,(503)663-3691,"PAUL A. RITTER, FARMER",1,,1,
1500,"SANDY FARMS, INC.",34500 SE HWY 211,BORING,97009,(503)668-4525,"JOHN ROWELL, PRESIDENT",2,,2,
10126,"SEGRIN, DANE",21902 SE FOSTER RD,BORING,97009,(503)631-3000,"DANE SEGRIN, OWNER",2,,2,
12642,SPACE AGE FUEL,15585 SE ORIENT DR,BORING,97009,(503) 212-3900,CHRIS HUIARD,4,4,,4
2196,TIME OIL CO. #3-044,28190 SE HWY 212,BORING,97009,(503)285-2400,MIKE PAISLEY,3,,3,
5007,"UTBERG, MARY B.",10157 SE 172,BORING,97009,(503) 658-2172,MARY B. UTBERG,2,,2,
5088,VANPORT MFG INC,28590 WALLY ROAD,BORING,97009,(503) 663-5363,"PETE CURRIER, PLANER & SHIPPING FOREMAN",3,,2,
11647,VIP AUTOMOTIVE SERVICES,19995 SE HIGHWAY 212,DAMASCUS,97009,(503)654-7930,DUSHAN  LUKOVICH,1,,1,
7414,GREENHILL LUMBER CO.,MILL RD,BRIDAL VEIL,97010,(503) 695-2304,"JAMES HODGE, GENERAL MANAGER",3,,3,
12353,UNION PACIFIC RR- FORMER BRIDAL VEIL LUM,MILE POST 26.25,BRIDAL VEIL,97010,(402) 233-1007,GARY HONEYMAN,1,,1,
139,BRIGHTWOOD STORE,63029 E BRIGHTWOOD BRIDGE RD,BRIGHTWOOD,97011,(503) 622-4771,"NIKKI MEE OR ROYCE ANNIS, OWNERS",1,,1,
8531,GRAVEL PIT - QUARRY,62855 E BOULDER CREEK LN,BRIGHTWOOD,97011,(503)252-2156,FRED PICKARD QUARRY/CRUSHER MANAGER,1,,1,
8729,PORTLAND EAST CORP,BOULD CREEK RD,BRIGHTWOOD,97011,(503)252-2156,"FRED PICKHARD, CRUSHER PLANT MANAGER",1,,,
1825,PURDY,64025 E BRIGHTWOOD LOOP,BRIGHTWOOD,97011,(503)622-3153,JEFF PURDY,4,,4,
10118,ARCO SERVICE STATION,BIRCH & 99E,CANBY,97013,(503)655-3478,BILL ERICKSON,5,,5,
11333,ASTRO #205,400 SW 1ST AVE,CANBY,97013,,Mike Zirkle,3,3,,3
953,buy2,453 SE 1ST AVE,CANBY,97013,(541) 968-4575,Lutfi Thabet,9,2,7,2
8775,CANBY 2ND AVE CARDLOCK PP,640 SW 2nd Ave,CANBY,97013,(253) 867-3281,Wes Sherman,4,4,,4
2065,CANBY CITY SHOPS,325 NE 2ND ST,CANBY,97013,(503) 266-4021,"WAYNE S KLEM, DIRECTOR OF PUBLIC WORKS",2,,2,
8989,CANBY FIRE DISTRICT #62,230 S GRANT ST,CANBY,97013,(503),,1,,1,
1207,CANBY FOOD MARKET,293 SW 1ST AVE,CANBY,97013,(971) 273-3635,Daljit Singh,3,3,,3
3163,CANBY FORD INC,24315 S HWY 99E,CANBY,97013,(503)266-2097,"PETE FELLER, SALES",2,,2,
2813,CANBY PLUMBING & HEATING,805 NE 4TH,CANBY,97013,(503)266-2061,"BEN SANDSNESS, FOREMAN",2,,2,
4685,CANBY SECTION,IVY ST,CANBY,97013,(916) 789-5184,"JOHN B HULSEY, UTILITY SUPERVISOR",2,,2,
1255,CHEVRON USA INC - 91778,118 SE 1ST ST,CANBY,97013,(503) 266-6622,"DERALD B MAGNUSON, DEALER",7,,7,
9827,CLACKAMAS COUNTY FAIR,694 NE 4TH AVE,CANBY,97013,(503)266-1136,"GERALDINE M MICKELSEN, FAIR MANAGER",1,,1,
10820,"DEARDORFF, WILLARD",12801 S LIBERAL WAY,CANBY,97013,(503)266-5514,"WILLARD DEARDORFF, OWNER",2,,2,
2614,EYMAN EQUIPMENT INC,9718 S BARNARDS RD,CANBY,97013,(503)266-2567,"JON EYMAN, OFFICE ENGINEER",2,,2,
12501,FRED MEYER FUEL #651 CANBY,369 SE 1ST AVE,CANBY,97013,(503) 797-3512,DANIEL HERMANN,3,3,,3
7963,"H&S ENERGY PRODUCTS, LLC #3090",262 SE 1ST ST,CANBY,97013,714-761-5426,Salaheddin Hassan,13,4,6,4
2568,INDUSTRIAL SEATING INC,1144 S BERG PARKWAY,CANBY,97013,(503)266-6885,"CARL SOLES, PRESIDENT",1,,1,
11069,JAMES RIVER - OREGON LOG BOOM,TERRITORIAL RD,CANBY,97013,(206)896-4626,DON BANKS,1,,1,
3023,JOHNSON CONTROLS BATTERY GROUP INC,800 NW 3RD AVE,CANBY,97013,(503)266-2051,"BRIAN KRYTENBERG, MANAGER",7,,7,
7606,LONE ELDER MARKET,25995 S HWY 170,CANBY,97013,(503) 266-4898,Jong Soo Lim (Paul),4,4,,4
5899,MACKSBURG GREENHOUSE,10051 S MACKSBURG RD,CANBY,97013,(503) 266-9546,ROBERT L & LOUISE C HARDWICK,2,,2,
11258,MARTIN'S TOWN & COUNTRY FURNITURE,27050 S HWY 170,CANBY,97013,(503) 266-7887,"ROBERT J MARTIN, PRESIDENT",1,,1,
6954,MILLARS HWY TIRE CO INC,1175 SE 1ST,CANBY,97013,(503)266-4086,"STEVE MILLAR, OWNER",1,,1,
1943,OREGON BAG CO INC,1076 SW BERG PKY,CANBY,97013,(503)266-2021,"TRACY T BOYCE, VP",2,,2,
10789,OREGON FIRST INVESTMENT CORP,12770 S MACKSBURG RD,CANBY,97013,(503)263-8558,C ALAN NYMAN,2,,2,
6433,OREGON READY MIX COMPANY INC,24426 S HWY 99E,CANBY,97013,(503) 656-2663,"JAMES G WIEDWN, PRESIDENT",1,,1,
62,PACKAGE CONTAINERS INC,777 NE 4TH AVE,CANBY,97013,(503)266-2721,"RICHARD L KAVANAGH, OPERATIONS VP",2,,2,
10026,POWELL DISTRIBUTING CO INC,991 SW 1ST,CANBY,97013,(503) 266-7294,"JESSIE BRISENO, DEALER",6,,6,
6066,POWELL DISTRIBUTING CO INC - CANBY #2,729 HIGHWAY 99 E,CANBY,97013,(503)289-5558,"LEE G POWELL JR, OWNER",5,,5,
12452,R&L SMITH FAMILY LLC,681 SW 2ND AVE,CANBY,97013,(503) 910-0498,GARY SMITH,1,,1,
9649,REDDING LUMBER TRANSPORT INC,397 S WALNUT,CANBY,97013,(503) 266-1208,"JIM PUTNAM, YARD BOSS",2,,2,
10608,RESIDENCE - US BANCORP,1350 MANZANITA,CANBY,97013,(503)275-5089,DAVID HAMMES,1,,1,
2040,ROTH HEATING,593 SE 1ST AVE,CANBY,97013,(503) 266-1249,"JACK DEWING, MANAGER",1,,1,
5065,S R SMITH INC,1017 SW BERG PKWY,CANBY,97013,(503)266-2231,"AL SHELTON, MANUFACTURING VP",2,,2,
3690,SCHOOL BUS SERVICES INC,770 SW 4TH AVE,CANBY,97013,(503) 266-2064,"DON MOLINSKY, DEPOT MANAGER",5,,5,
2495,SPACE AGE FUEL,891 SE 1ST AVE,CANBY,97013,(503) 351-2778,Jon Hummelt,5,,5,
12054,SPACE AGE FUEL 21,1120 SW 1ST AVE,CANBY,97013,(503) 212-3900,Chris Huiard,3,3,,3
10776,SPEER & SONS NURSERY,8804 S HEINZ RD,CANBY,97013,(503) 263-4040,Daniel Speer,2,2,,2
1634,THE POWER SHOP,476 NW 1ST,CANBY,97013,(503) 266-7811,"DUANE ZACHER, OWNER",1,,1,
9597,"TOFTE, HARVEY",371 SE 13TH,CANBY,97013,(503)266-9905,,1,,1,
5632,TOM HOWARD CO INC,PO BOX 238,CANBY,97013,(503) 266-3003,"THOMAS W HOWARD, PRESIDENT",1,,1,
1814,"WHITMAN, LARRY G",235 S ELM,CANBY,97013,(503)266-2222,"LARRY G WHITMAN, OWNER",1,,1,
8334,WILCO FARMERS,896 S IVY,CANBY,97013,(503)266-2213,"GEROLD MOOTZ, MANAGER",5,,4,
944,WILLAMETTE EGG FARMS LCC,31348 S HWY. 170,CANBY,97013,(503)651-2152,"TONY FERRELL, PLANT MANAGER",3,,3,
5923,WILLAMETTE VALLEY COUNTRY CLUB,2396 NE COUNTRY CLUB DR,CANBY,97013,(503) 655-4031,"RICHARD WHITE, SUPERINTENDENT",1,,1,
1702,YODER GARAGE,32471 S KROPF RD,CANBY,97013,(503) 651-2192,EDWARD E COLE,2,,2,
9633,YODER MILL,32266 S KROPF RD,CANBY,97013,(503) 651-2426,R A YODER,1,,1,
5236,YODER STORE,32441 S KROPF RD,CANBY,97013,(503)651-2333,"DONALD WALTERS, OWNER",2,,2,
10953,"YOUNG, LAUREN",333 SW 1ST,CANBY,97013,(503),"LAUREN YOUNG, OWNER",1,,1,
5398,BONNEVILLE DAM,BONNEVILLE LOCK & DAM,CASCADE LOCKS,97014,(503)374-8442,"GARDNER, GAIL G., PROJECT MANAGER/ENGNR.",6,,6,
3842,CASCADE LOCKS AUTOMOTIVE & TOWING,437 WANAPA,CASCADE LOCKS,97014,(541) 374-8449,Mark Noble,7,3,4,3
7133,CASCADE LOCKS LUMBER CO.,FOREST LANE,CASCADE LOCKS,97014,(503)374-8444,"BOB CLEMENT, SUPERVISOR",4,,4,
8171,CASCADE LOCKS SHELL,425 WANAPA ST,CASCADE LOCKS,97014,(503)386-3794,WINSTON D. & CAROL D. HILLYARD,5,,5,
2049,"CASCADE LOCKS, CITY OF",140 WANAPA,CASCADE LOCKS,97014,(503) 374-8804,"RICHARD B. MCCULLEY, PUBLIC WORKS SUPT.",2,,2,
2569,CASCADE WOOD COMPONENTS,FOREST LN,CASCADE LOCKS,97014,(503)374-8413,"GENE SCHULTZ, PRODUCTION MANAGER",3,,3,
9017,"HENSGEN, DONALD",706 SE WANAPA,CASCADE LOCKS,97014,(503) 374-8514,"DONALD HENSGEN, OWNER",3,,3,
1009,OR STATE HWY 1 - 2C CASCADE LOCKS,60 NE FORREST LANE,CASCADE LOCKS,97014,(503)374-8421,"MIKE LAVADOUR, HWY MAINTENANCE WORKER II",5,,5,
6377,PORT OF CASCADE LOCKS,CASCADE LOCKS,CASCADE LOCKS,97014,(503) 374-8619,EUGENE MILLER,1,,1,
10963,"THE FISHERY, INC",HC 66 BOX 40,CASCADE LOCKS,97014,(503)374-8577,"KEN BEER, PRES",2,,2,
8331,UNION PACIFIC RR - BONNEVILLE SECTION,MP 38,BONNEVILLE,97014,(402) 271-4638,"JOHN STEWART, ENVIRONMENTAL ENGINEER",1,,,
8329,UNION PACIFIC RR - BRIDAL VEIL SECTION,MP 26.7,BONNEVILLE,97014,(402) 271-4638,"JOHN STEWART, ENVIRONMENTAL ENGINEER",2,,2,
5915,USWEST - CASCADE LOCKS CO - 010053,OLD COLUMBIA RIVER HWY,CASCADE LOCKS,97014,(503) 295-2004,WILLIAM ARCHER,1,,1,
9660,WANAPA 76,"101 NW WANAPA ST,",CASCADE LOCKS,97014,(541) 374-8296,KE CHEN YUAN,6,,6,
2521,ALPKEM CORP,14625 SE 82ND DR,CLACKAMAS,97015,(503)657-3010,"RAYMOND PAVITT, PRESIDENT",1,,1,
5942,ASB CONSTRUCTION COMPANY INC,9160 SE LAWNFIELD RD,CLACKAMAS,97015,(503) 653-2514,"PATRICK C WHITMORE, OWNER",2,,2,
2820,BELL HEATING INC,15550 SE PIAZZA AVE,CLACKAMAS,97015,(503)656-1184,"ROYER BELL, PRESIDENT",2,,2,
8127,BUDGET RENT A CAR OF WA-OR INC,10176 SE 82ND,CLACKAMAS,97015,(503) 775-8580,"MICHAEL MCNALLY, MANAGER",2,,2,
8686,BUNZEL DISTRIBUTION SPECIALIST,10264 SE JENNIFER,CLACKAMAS,97015,(503)656-2673,"STEPHEN F BOHRER, DISTRICT MANAGER",2,,2,
608,CAMP WITHYCOMBE,CLACKAMAS OMS,CLACKAMAS,97015,(503)378-3914,"B N SCHRIEVER, INSTALLATIONS OFFICER",9,,9,
